,OBER IN Equity,HEXW IN Equity,FORH IN Equity,TGBL IN Equity,TRCL IN Equity,NTCPH IN Equity,TI IN Equity,GFLC IN Equity,PEPL IN Equity,SI IN Equity,HWA IN Equity,WLSI IN Equity,IRB IN Equity,ADE IN Equity,RCAPT IN Equity,WHIRL IN Equity,AIAE IN Equity,INXW IN Equity,0CL IN Equity,VOLT IN Equity,GPPV IN Equity,APTY IN Equity,BIOS IN Equity,CIFC IN Equity,SPADV IN Equity,MPHL IN Equity,BOI IN Equity,RELI IN Equity,GRHF IN Equity,MACA IN Equity,IDBI IN Equity,SANL IN Equity,MRPL IN Equity,INFOE IN Equity,PI IN Equity,SJVN IN Equity,TTCH IN Equity,IPCA IN Equity,UNBK IN Equity,FB IN Equity,CRG IN Equity,RPWR IN Equity,TVSL IN Equity,BOOT IN Equity,SUEL IN Equity,PFIZ IN Equity,TCOM IN Equity,JUBI IN Equity,LTFH IN Equity,DITV IN Equity,SCUF IN Equity,CBOI IN Equity,JSW IN Equity,NBCC IN Equity,TMX IN Equity,MTCL IN Equity,3M IN Equity,GDSP IN Equity,WIL IN Equity,NLC IN Equity,EXID IN Equity,ATD IN Equity,MAX IN Equity,PLNG IN Equity,CRISIL IN Equity,AJP IN Equity,CBK IN Equity,KNPL IN Equity,ALPM IN Equity,SUNTV IN Equity,BYRCS IN Equity,MMFS IN Equity,RJEX IN Equity,WPL IN Equity,BRGR IN Equity,RCOM IN Equity,VED LN Equity,HNDL IN Equity,GILL IN Equity,PAG IN Equity,TPWR IN Equity,PIEL IN Equity,HAVL IN Equity,SUF IN Equity,AMRJ IN Equity,MRF IN Equity,BDE IN Equity,BJHI IN Equity,NHPC IN Equity,APHS IN Equity,SAIL IN Equity,DLFU IN Equity,SHTF IN Equity,PG IN Equity,IDFC IN Equity,LICHF IN Equity,CSTRL IN Equity,TATA IN Equity,JSTL IN Equity,UBBL IN Equity,UPLL IN Equity,PNB IN Equity,AL IN Equity,ABB IN Equity,RECL IN Equity,ACC IN Equity,IHFL IN Equity,BHFC IN Equity,ABNL IN Equity,CLGT IN Equity,SKB IN Equity,MRCO IN Equity,BHE IN Equity,HPCL IN Equity,BAF IN Equity,CAIR IN Equity,OINL IN Equity,TRP IN Equity,YES IN Equity,HMN IN Equity,VEDL IN Equity,BJFIN IN Equity,ESOIL IN Equity,CCRI IN Equity,PIDI IN Equity,GLXO IN Equity,TTAN IN Equity,KKC IN Equity,POWF IN Equity,DIVI IN Equity,GNP IN Equity,GRASIM IN Equity,ACEM IN Equity,GRASIM/F IN Equity,OFSS IN Equity,Z IN Equity,BRIT IN Equity,BOB IN Equity,GAIL IN Equity,MSS IN Equity,CDH IN Equity,SRCM IN Equity,NMDC IN Equity,ARBP IN Equity,SIEM IN Equity,HMCL IN Equity,GCPL IN Equity,UNSP IN Equity,IIB IN Equity,DABUR IN Equity,EIM IN Equity,BHEL IN Equity,TECHM IN Equity,CIPLA IN Equity,HZ IN Equity,IDEA IN Equity,NEST IN Equity,BPCL IN Equity,BJAUT IN Equity,PWGR IN Equity,ADSEZ IN Equity,MM IN Equity,BOS IN Equity,DRRD IN Equity,APNT IN Equity,BHIN IN Equity,UTCEM IN Equity,LPC IN Equity,NTPC IN Equity,IOCL IN Equity,TTMT IN Equity,KMB IN Equity,AXSB IN Equity,MSIL IN Equity,HCLT IN Equity,BHARTI IN Equity,WPRO IN Equity,LT IN Equity,ICICIBC IN Equity,SBIN IN Equity,HDFC IN Equity,HUVR IN Equity,ONGC IN Equity,SUNP IN Equity,COAL IN Equity,HDFCB IN Equity,INFO IN Equity,ITC IN Equity,RIL IN Equity,TCS IN Equity
09.05.2014,206.85,139.05,98.25,145,219.9,157.37,205,314.8,164.6,451.65,3213.95,118.95,131.75,86.49,366.5,225.8,633.2,0,38.95,165.2,97.85,167.75,471,293.75,155.2,396.3,242.8,544.3,164.98,111.75,69.35,3014.43,57,553.4,259.2,22.4,289.98,830.8,145.25,47.65,174.7,70.1,111.95,1754.65,13.95,1235.15,274.4,985.75,65,45.15,1336.8,53.7,55.95,230.5,766.75,721.39,3802.2,289.62,2332.15,69.75,117,259.05,229.1,143.65,1274.58,416.44,286.4,127.52,272.9,363.6,1423.05,246.2,124.55,768.6,120.53,117.6,907,144.1,1871.33,5869.35,80.6,596.4,185.84,719.8,400.1,21417.2,3245.2,1058.05,18.95,929.05,70.25,144.75,771.1,3653.5,57.36,278.52,286.75,416.7,1132.35,772.9,276.3,163.75,23.9,834.9,249.75,1341.1,284.65,432.4,1109.2,708.95,4182.1,237.5,406.83,362.9,1901.7,335.1,494.15,627.4,484.55,442.3,183.4,838.05,68.55,1021.4,300,2386.95,277.5,540.35,201.4,669.2,580,2722.4,207.15,2675,2952.7,262.75,852.85,166.06,371,177.23,199.2,5766.05,149.85,292.88,718.7,2217.4,748.15,2777.4,513.5,179.85,6478.6,194.05,444.11,392.3,122.19,135.8,4781.9,485.8,1919.95,106.85,204.7,1102.1,10705.7,2718,521.15,223.75,2079.6,966,118.15,286.55,422.96,425.38,325.8,1974.85,680.06,309.45,513.95,1342.7,275.72,217.32,884.6,556.3,347.95,624.1,308.65,756.8,777.86,345.55,997.6,2126.74
16.05.2014,225.3,137.75,103.05,144.75,240.1,151.59,220.1,348.25,184,454.5,3581.9,124.25,154.2,106.01,454.1,243.5,596.95,0,45.3,178.09,114.6,172.8,428.9,289.4,155.5,384.95,280.35,626.25,169.03,104.75,79.55,2891.23,59.95,587.3,274.95,22.5,289.83,786.9,182.75,53.7,171.1,78.25,116.4,1761.05,14.6,1221.2,294.35,1160.9,67.35,48.4,1370.65,62.3,63.2,260.45,815.2,691.77,3909.35,290.22,2152.55,76.3,122.9,274.35,237.8,140.55,1338.56,419.84,361.9,124.3,256.55,388.2,1470.6,257.65,128.15,768.15,118.65,129.1,978,141.2,1849.21,5968.35,90.9,596,188.07,737.15,384.45,22222.8,3443.9,1062.85,20.5,941.2,78.15,169.7,851.75,3509.45,60.71,310.92,284.75,440.9,1177.2,795.95,284.85,183.59,26.9,877.95,290.2,1430.15,335.65,458.35,1174.45,698.28,4427.7,228,471.97,404.55,1771.35,340.65,567.05,594.65,545.55,446.6,214.95,821.65,74.45,1078.5,311.35,2501.25,307,565.5,257.75,651.22,538.9,3068.6,224.35,3175,2910,274.35,863.2,186.83,409.7,175.07,182.23,6169.55,161.9,312,839.05,2397.65,833.55,2646.25,561.95,181.5,6346.75,231.6,455.64,388.25,134.24,142.45,4630.15,552.1,1931.7,119.5,225,1114.24,10648.45,2406.9,536.5,233.15,2334.15,958.65,131.6,327.6,445.08,452.82,351,2152.15,677.31,330.75,502.8,1427.7,293.06,241.72,885.8,580.7,384.15,613.5,345.4,804.7,794.39,356.95,1079.25,2127.58
23.05.2014,247.25,144.65,116.25,157.55,280.85,152.71,248.65,395.45,209.2,512.75,3870.7,133.2,190.1,101.7,557.3,302.45,725.85,0,58.4,188.72,118.5,186.75,445.95,358.9,162.2,400.25,344.7,727.75,169.68,110.85,95.45,2882.26,72.7,675,299.15,26.65,319.23,772.2,228.45,63.2,195.1,96,132.05,1809.1,24.1,1219.05,343.15,1152.55,77.2,55.35,1437.25,74.5,76.3,306.3,912.2,697.21,4146.5,313.45,2477.95,97.8,142.5,309.5,253.65,159.55,1385.22,446.36,469.05,136.47,238.85,426.1,1560.85,318.75,139.65,718.2,123.53,144.5,1078,152.05,1929.3,5783.05,105.8,639.1,187.15,867.75,398.25,23143.5,3854.85,1218.1,27.1,913.95,90.25,217.15,915.75,3866.75,70.08,328.59,294.85,478.2,1265.9,800.75,307.6,207.57,32.85,928.85,350.45,1380.1,399.95,475.75,1389.7,684.65,4901.2,236.25,543.42,434.7,2027.85,348.75,615.25,625.2,563.35,461.7,268.35,889.95,86.3,1198.85,329.85,2516.1,325.35,628.6,318.15,647.9,524.35,3001.35,213.2,3100,2890.45,273.9,867.05,190.9,425.4,184.13,185.72,6529.7,178.15,307.3,962.4,2349.2,796.45,2793,560.85,183.15,7442.85,272.15,446.59,387.9,159.59,139.8,4744.25,556.2,1976.25,130.85,227.7,1158.83,12848.4,2308.7,540.55,235.85,2270.1,923.85,160.2,363.7,426.72,439.18,372.9,2385.85,665.35,343.65,490,1514,292.16,275.35,931.95,561.5,407.95,584.3,397.9,789.65,767.39,343.1,1127.45,2095.24
30.05.2014,239.8,143.65,105.55,149.1,265.1,151.1,264.6,404.15,207.05,508.2,4244.45,125.35,197.1,95.85,529.35,296.4,755.35,0,49.15,186.48,126.25,176.15,437.3,312.35,155.8,440.9,309.25,690.8,175.88,116.15,93.6,3264.38,66.9,709.9,296.15,24.7,301.97,788.6,206.05,58.15,182.6,94.65,130.1,1735.85,22,1231.4,347.8,1159.65,72.5,51.5,1432.45,74.95,73.65,301.05,884.9,752.72,4396.05,294.86,2568.85,94.85,140.55,307.55,263.65,155.35,1404.19,429.82,414.75,135.85,246.5,413.25,1524.4,302.85,120.1,594.45,123.75,136.55,1100,148,1974.32,6464.3,103.8,676.05,194.08,891.35,407.25,22733.3,3887.9,1154,24.8,907.7,87.5,210.1,947.2,3811.2,61.78,317.8,294.25,475.1,1211.4,754.75,301.8,188.76,32.35,905.55,319.7,1337,390.85,501.65,1303.1,693.42,4414.05,243.95,535.87,400.65,2020.85,337.65,570.05,611.35,569.4,466.5,280.45,852,91,1117.55,302.75,2434.75,310,635.95,291.95,637.6,552.5,3179.25,217.6,3330,2830.15,266.75,881.1,168.53,377.8,199.7,186.78,6851.05,170,334.9,867.6,2345.85,779.4,2818.1,533.95,188.45,6675.45,242.2,480.75,384.55,155.09,137.85,4961,521.9,1943.95,122,227.5,1234.99,12355.2,2460.65,507.6,231.5,2382.2,935.95,160.5,360.1,410.65,434.32,367.23,2271.8,703.8,344.1,506.2,1545.5,283.61,254.23,876.8,603.35,378.15,610.65,370.9,792.75,734.85,341.75,1064.7,2108.48
06.06.2014,259.9,153.15,114.85,171.1,294.45,157.86,280.65,445.8,229.3,489.55,4402.1,142.4,214.15,101.23,655.2,306.1,787.8,0,55.7,217.74,119.55,194.15,465.85,384.6,170.1,441.5,325.2,786.85,197.07,117.75,112.2,3179.4,74.55,750.4,321.3,25.9,334.11,814.85,252.75,63.35,210.35,108.75,130.8,1772.7,31.3,1222.25,374.3,1325.45,76.15,54.45,1517.8,85.65,82.2,312,898.8,784.06,4392.2,321.59,2652.05,104.4,146.75,322.3,314.45,161.15,1394.36,478.24,469.05,136.96,241.25,427.25,1827.65,316.5,140.15,572.85,127.73,151.8,1170,169.25,1977.86,6084.2,111.2,715.55,234,897.65,430.35,24340.2,4119.25,1214.35,26.75,961.05,108.5,233.15,983.05,3881.3,66.68,345.46,326.7,560.65,1288.45,758.4,315.25,204.19,33.9,1010.1,353.95,1438.9,388.55,564.1,1427.55,706.03,4677.6,249.05,612.37,455.8,2146.75,374.7,595.95,635.8,579.95,450.8,306.6,944.8,100.3,1184.85,298,2490.8,327.25,657.45,324.7,635.13,559.7,3314.8,231,3526,2930.2,274.8,884.8,180.89,422.1,205.87,185.75,7611.55,190.85,325.05,968.15,2682.75,890.95,2852.35,545.3,190.85,7192.85,262.75,477.54,396.15,171.3,140.8,4921,628.1,2048.4,128.1,257.65,1232.3,11917.35,2354.05,505.35,244.75,2674.7,947.7,165.5,373.15,434.44,451.38,394.72,2392.05,658.73,355.9,509.15,1691.05,297.26,273.98,935.15,639.95,465.65,599.65,390.65,815.25,750.76,336.7,1122.4,2052.26
13.06.2014,248.45,146.85,119,163.7,301,178.2,274.4,445.3,245,508.65,4317.2,168.8,191.95,94.04,591,314.5,780.7,0,54.6,219.99,113.65,200.05,481.1,373,163.65,443.65,289.65,742.25,190.05,118.8,103.2,3225.85,65.6,738.05,313.45,24.1,317.54,827.85,229,61.4,198.2,101.95,130.1,1780.75,32.65,1262.95,353.45,1239.4,72.6,54.1,1470.35,76.7,75.6,299.55,940.1,805.35,4616.5,337.93,2728,96.95,142.3,308,300.45,161.65,1574.26,569.82,450.4,133.23,271.45,443.75,1822.2,274.45,136.7,586.6,131,143.5,1107,162.35,2042.5,5993.85,103.65,696.65,228.26,877.85,493,23279.05,3866.65,1217.75,27.05,995.1,96.95,204.9,932.5,4216.45,62.69,307.62,317.65,525.55,1259.45,720.95,296.55,190.98,32.9,996.95,338.2,1474.75,369.45,557.75,1389.9,759.8,4484.15,244.15,607.07,393.25,2025.3,365.2,588.9,676.05,528,505.2,289.6,915.3,107.35,1157.45,291.3,2488.25,319.9,657.85,291.95,674.53,579.85,3535.15,222.9,3658,2950.15,266.05,926.4,168.17,415.45,212.33,197.67,7218.3,176.15,349.1,903.95,2592.05,858.25,2782.5,536.65,189.05,7339.35,237.75,505.34,414.1,160.97,135.3,4971.95,569.75,2170.7,133.4,230.6,1228.35,11840.15,2445.15,542.2,251.35,2768,983.4,153.35,333.3,433.6,458.48,363.6,2403.35,713.92,333.3,530.4,1685.95,285.67,260.79,979.7,634.95,422.65,629.7,389.35,835.4,796.75,332.6,1081.9,2179.57
20.06.2014,254.9,143.65,117.3,162.35,269.4,226.14,303.05,453.9,217.9,501.7,4448.8,170.55,204.7,89.87,617.55,309.05,806.45,0,55.9,214.89,113.65,192.2,489.4,376.3,156.05,431.45,281.1,726.65,201.3,121,101.55,3226.9,66.35,697.95,331.25,24,325.1,825.1,220,61.6,192.5,102.8,143.95,2008.35,28.55,1412.45,364.15,1195.35,71.65,54.85,1390.2,74.1,73.45,303.9,934.15,902.72,4472.05,336.93,3073,96.3,140.4,327.2,303.85,167.2,1706.11,555.34,422.5,135.68,276.7,429.9,1831.05,272.35,183.4,564.65,136.28,149.2,1117,163.8,2021.83,6469.25,101.15,719.5,220.56,904.55,481.65,23180.5,3974.65,1213.7,26.1,984.4,93.8,208.35,863.6,4013.3,62.93,319.4,318.6,519.9,1220.3,684.25,312.4,190.33,32.55,1030.2,343.95,1438.6,354.65,579.8,1361.9,777.4,4585.1,242.45,649.75,388,2072.6,372,567.9,673.3,542.7,509.6,291.85,929.95,108.7,1157.55,309.25,2477.9,333.85,645.7,299.9,662.17,575.3,3501.05,218.2,3635,2912.15,284.45,915.8,166.11,439.1,207.9,204.22,7347.05,173.5,345.23,890.15,2521,803.4,2680.15,555.5,188.85,7215.75,238.8,502.26,425.65,161.12,138.9,4938.15,552.55,2179.8,132.3,232.6,1143.48,11826.9,2439.4,568.45,242.5,2727.45,999.45,151.65,321.8,433.4,465.4,373.27,2366.4,716.4,338.75,536.8,1647.95,279.37,258.31,969.05,624.3,417.5,631.3,386.35,821.95,829.15,335.7,1036.5,2257.21
27.06.2014,259.1,156.75,120.1,171.1,288.9,195.63,294.8,475.4,229.4,525.1,4720.65,166.8,224.6,87.57,635,319.55,791,0,58.8,218.64,117.05,195.65,524.25,376.2,160.25,412.75,284.7,734.35,201.45,149.4,105.55,3041.05,69.05,689.35,329,24.4,325.35,864.5,226.8,65.58,195.4,104.95,161.25,2150.35,28,1417.15,380.05,1298.4,73,59.65,1415.2,74.4,78,315,934.45,877.54,4487.1,354.87,3112.75,97.25,143.1,326.15,289.85,173.45,1788.86,609.04,433.05,138.46,269.85,452.9,1839.3,274.3,184.25,571.6,142.05,145.55,1121,160.9,2120.45,7407.5,103.8,689.7,234.81,925.65,470,23176.3,4124.55,1255.3,25.75,978.4,92.95,211.05,895.5,4258.35,62.79,316.66,325.5,518.9,1231.4,700.1,329.6,190.3,36.1,1101.8,354.5,1429.7,382.15,608.25,1366.85,757.65,4517.3,242.1,681.35,397.2,1999.3,361.45,574.4,702.9,532.9,504.9,289.35,925.75,110.8,1162,320.8,2490.7,353.15,639.3,300.95,718.78,569.65,3415.05,216.65,3520,3043.3,288.85,976.15,169.27,456.9,212.63,211.1,7208.2,178.95,370.63,928.45,2622.9,813.85,2490.35,571.8,186.05,7728.9,244.45,531.42,436.9,161.96,130.55,4936.7,569.7,2309.1,136.55,231.4,1153.03,13000.7,2552.95,584.7,263.05,2595.9,1048.35,152.25,332.8,427.76,433,381.84,2454.7,735.01,331.7,545.95,1667.3,276.93,263.89,976.1,616.4,411.2,660.85,380.85,816.2,805.85,319.75,1012.1,2362.72
04.07.2014,259.4,155.1,123.2,167.85,304.35,198.25,287.85,513.45,263.3,543.3,5222.9,206.65,256.85,99.82,655.95,334.1,777.75,0,59.45,214.74,123.6,211.9,543.5,406.75,166.8,428.35,304.75,791.9,197.95,182.05,107.95,3250.87,72.6,644.6,337.9,24.55,349.78,880.9,228,64.53,207.65,108.95,171,2166.1,28.05,1463.85,408.7,1303.25,74.3,62.1,1491.7,78.7,84,394.2,951.7,851.81,4819,365.91,3501.9,99.25,159.2,337.45,294.05,178.3,1906.08,628.48,448.45,165.42,309.9,468.95,1813.35,272.3,178.5,617.75,146.6,143.25,1143,173.25,2276.03,7181.1,107.15,692.35,239.82,942.15,496.9,23742.45,4255.8,1304.25,27.4,1061.05,94.9,218.6,954.1,4721.55,65.55,326.69,343.75,536.6,1270.75,713.45,352.65,196.01,36.1,1124.4,374.75,1450.95,371.85,671.65,1398.15,832.95,4728.7,249.1,728.75,421.45,2271,363.6,583.35,696.9,557.3,545.15,305,947.4,107.45,1270.65,332.7,2549.1,357.2,672.9,319.95,764.38,600.65,3390.15,223.7,3525,3191.2,299.15,1015.05,175.1,465,246.03,222.31,7274.6,183.9,382.63,990.35,2583.95,808.9,2454.8,569.45,191.4,8637.85,262.9,528.97,449.3,164.82,135,4973.95,599.75,2299.2,144.2,275.55,1229.55,13588.8,2678.35,588.65,261,2601,1088.45,158.55,348.95,464.47,441.1,387.18,2642.5,734.46,339.25,546.75,1742.7,292.57,269.81,1013.1,625.15,421.8,709.8,394.15,856.65,811.49,333.4,1031.95,2373.5
11.07.2014,248.2,150.75,110.5,149.8,277.2,217.65,284.35,484.1,239.4,548.75,5017.7,203.6,243.6,84.38,559.95,324,727.25,0,51.8,185.23,126.6,169.5,484.45,388.25,158.05,406.1,261.75,718.65,206.4,152.45,88.2,3244.04,66.15,677.8,338.3,23.1,320.98,849.05,186.65,56.68,171.7,92.3,148.8,2090.85,24.25,1358.3,348.6,1247.95,68.25,54.5,1520.1,68.05,70.45,395.6,913.1,868.7,4851.1,329.94,3551.05,94.9,144.75,330.15,305,173.75,1932.88,573.24,389.05,155.96,306.45,442.7,1738.65,246.75,163.4,572.5,142.32,123.05,1103,166.75,2101.97,7917.9,101.95,695.95,242.94,921.45,461.7,21617.1,4103.85,1261.8,23.6,1030.55,81.85,209.35,862.15,4550.65,72.69,311.67,318.7,501.9,1137.65,701.8,321.05,174.9,30.65,1049.75,329.05,1424.7,370.35,629.9,1318.8,768.78,4681.25,241.25,591.35,376.9,2126.75,342.8,571.75,676.1,510.45,521.1,292.45,936.8,106,1253.3,329.05,2500.4,330.4,633.8,271,737.1,537.35,3211.2,214.5,3410,3075.9,297.7,984.55,156.53,455.5,235,225.06,7209.35,160.8,345.4,854.6,2433.15,803,2295.1,536.25,194,8260.85,223.25,512.47,436,152.13,134.35,4992,561.2,2133.95,132.7,248.7,1163.87,12808.85,2700.7,568.85,255.9,2488.4,1053.25,149.7,333.8,441.22,429.18,363.33,2504.65,744.91,335.5,552.85,1574.35,271.32,242.53,989.65,641.85,396.15,744.05,362.7,811.8,831.66,345.9,966.5,2357.69
18.07.2014,239.4,152.35,119.05,160.65,277,218.77,284,516.15,236.45,569.45,5150.1,205.3,266.6,91.07,591.5,344.5,726.15,0,56,207.7,135.4,188.55,492.85,399.15,161,458.3,289.55,766.75,217.95,158.2,93.6,2913.41,69.55,686.7,351.25,23.25,337.24,851.9,199.9,63.05,210.55,96.8,170.95,2113.4,24.75,1403.6,371.55,1259.35,73.8,59.7,1605.75,69.15,77.5,455.3,911.35,886.8,4760.55,332.93,3536.45,95.8,159.8,334.35,316.6,186.85,1985.43,588.68,412,157.19,336.75,447.5,1772.8,256.2,165.4,586.25,146.13,129.45,1105,184.6,2207.6,7806,105.85,641.8,255.47,944.7,481.8,23311.65,4075.3,1279.45,24,1086.8,87.45,221,896,4667.8,80.2,305.63,331.2,563,1219.45,723.55,324.65,185.8,34.05,1099.8,313.55,1461.2,373.25,707.9,1428,831.88,4845.8,236.6,616.68,395.45,2183.8,345.35,573.95,697.15,553.6,549.2,298.8,964.35,107.4,1302.45,349.45,2491.25,329.95,665.3,270,748.5,568.95,3337.1,219.75,3520,3184.55,294.8,994.65,167.38,445.05,251.17,215.25,7324.1,174.45,368.48,913.05,2504.5,801,2384.6,542.35,194.05,8565.05,238.65,530.45,441.35,163.39,138.25,5012.8,583,2081.25,137.1,288.3,1183.65,13381.35,2653.25,580.45,264.45,2551.95,1088,149.7,335.2,470.26,467.93,399.16,2524.6,744.34,336.25,547.05,1686.5,296.09,256.25,983,622.5,410.5,742.25,375.6,832.45,812.89,344.1,976.75,2403.73
25.07.2014,264.05,143.65,119,153.5,284.2,219.16,297.5,532.95,251.9,598.85,5151.5,234.55,249.6,85.44,589.2,335.7,765.05,0,62,187.87,143.25,176.15,479.9,410.55,181.4,447.8,285.7,732.85,210.75,158.55,90.2,2945.51,66.15,695.65,397.65,23.95,339.03,719.15,192.7,59.18,193.15,90.75,143.1,2087.8,23.5,1380.45,372.9,1296.85,69.6,58.95,1696,66.85,79.8,454.9,911.25,1025.65,4837.05,340.18,3477.35,92.3,159.95,334.85,321.2,184.3,1877.94,662.54,395.1,157.24,331.8,410.45,1928.95,238.7,162.15,749.35,150.18,132.15,1108,191.8,2284.7,7909.8,100.65,623.35,247.28,947.25,494.6,23719.7,3988.9,1309.65,23.1,1029.7,87.45,204.75,885.35,4564.4,75.8,295.49,331.9,557.6,1178.95,708.5,314.9,184.74,33.25,1043.15,306.35,1440,391.9,693.25,1397.3,818.58,4824.6,247.9,599.43,384.45,2293.05,308.7,582.5,694.6,539.1,551.65,292.3,935.4,108.5,1315,369.75,2482.3,332.15,640.7,261.25,749.05,636.3,3293.55,211.9,3530,3213.3,289.1,1073.75,172.43,427.8,232.37,225.31,7117.9,176.25,345.98,901.5,2574.7,858.65,2403.2,550,199.6,8586.65,227.05,544.17,445.65,160.77,149.5,5166,591.55,2100.75,134.8,268.05,1210.6,13257.6,2744,637.4,260.7,2475.5,1129.9,148.95,325.35,456.21,472.35,397.15,2509.3,785.07,354.8,551.05,1658,295.13,250.06,1067.75,663.75,401.1,782.2,377,835.5,838.05,357.3,1021.85,2565.75
01.08.2014,253.85,138.45,116.15,154.3,280.2,215.73,289.2,522.05,244.4,580.95,4959.65,233.85,249.25,84.16,578.6,333.65,781.5,0,56.9,190.52,145.1,168.5,465.1,405.1,168,443.5,271.75,732.45,201.9,152.6,89.3,2894.67,64.55,696.7,383.2,23.65,345.4,724.8,196.7,58.93,191.55,90.6,152.2,2077.1,20.75,1342,374.2,1215.15,67.8,57,1700,69.2,74.75,456.15,864.35,1049.95,4909.9,328.19,3299.2,90.1,163.9,326.1,302.75,185.95,1772.09,669.82,393.65,157.55,334.85,405.9,2032.1,241.65,157.7,668.1,148.18,132.7,1074,184.3,2286.94,7957,95,652.05,232.13,951.4,481.9,23324.15,3825.55,1319.25,22.5,999.05,86.1,200.75,885.4,4636.7,72.94,285.61,333.45,548.75,1169.4,711.05,332.7,190.69,33.95,1031.6,305,1375.55,396.75,723.9,1431.9,774.38,4857.1,261.75,584.48,402.6,2198.3,312.75,565.15,745.45,536.3,536.8,281.9,950.35,114.95,1264.85,365.1,2482.7,326.65,605.85,265.5,747.97,679.8,3217.55,203.35,3630,3301.7,289.05,1149.5,178.72,423.65,235.03,218.15,7359.4,169.75,353.63,861.85,2596.55,842.7,2330.45,548.6,202.35,8408,224.1,531.81,442.5,160.38,157.85,5203.1,577.35,2057.9,129.8,259.25,1174.15,13499.9,2758.8,624.5,262.4,2471.6,1165.4,140.75,329.65,435.33,462.65,387,2586,751.78,380.05,536,1468.7,295.13,243.72,1039.65,693.55,386.35,768.8,359,815.45,835.33,349.55,976.3,2516.4
08.08.2014,240.5,145.35,114.25,150.65,275.15,201.89,269.85,490.1,244.05,617,4813.3,218.3,245.25,91.02,559.6,370.55,771.1,0,56.3,197.65,141.55,167.2,458.65,398.4,161.75,430.7,267.4,716.6,208.5,155.4,83.1,3106.24,63.25,752.55,405.55,23.95,361.67,692.4,193.2,56.48,193.45,85.95,170.15,2072.2,23.35,1332.15,341.65,1126.15,65.8,57.7,1602.95,64.9,73.9,454.35,843.9,999.5,5369.45,326.74,3334.65,89.3,157.4,325.5,303.7,171.3,1939.32,606.7,378.25,153.79,339.85,419.2,2050,246.55,150.2,697.55,153.23,126.85,1013,183.95,2287.29,7813.4,91.35,653.65,236.19,910.1,522.8,23434.35,3830.6,1274.8,21.95,1014.95,81.1,194.1,881.35,4535.5,70.66,278.4,336.1,537.7,1154.8,725.35,303.6,180.87,33.9,1014.95,288.7,1439.65,389.6,736,1412.35,744.95,4818.85,268.05,596.57,398.55,2203.95,311.65,565.3,746.75,521.3,537.1,267.8,928.65,115.15,1295.15,366.85,2500.6,341.95,661.15,259.9,750.4,658.75,3261.35,203.45,3475,3442.3,271.65,1130.1,171.85,407.6,243.93,219.85,7244.45,171.3,361.07,854.4,2591.75,863.65,2325.9,537.2,205.6,8477.5,220.9,547.16,436.7,157.17,159.95,5363.35,566.55,2121.65,131.9,262.1,1229.35,13630.45,2782.25,617.95,258.9,2474.55,1160.45,137.95,324.3,428.31,465.8,371,2622.6,766.4,374,548.05,1442.8,287.43,241.79,1026.95,702.05,394.2,760.4,355.65,796.15,870.66,348.55,980.5,2478.7
15.08.2014,243.4,150.5,115.75,154.4,299.35,222.47,266,506.25,236.55,598.4,5004.65,218.4,254.4,98.65,565.05,455.25,838.4,0,58.1,237.4,144.25,170.05,469.35,391.8,170.05,435.15,279.15,725.55,202.5,157.25,80.15,3059.89,61.9,782.45,412.6,24.95,372.27,728.45,199.55,59.45,204,86.4,181.25,2380.4,21.65,1348.35,362.25,1209.8,67.95,58.3,1558.05,66.45,76.25,455.45,857.8,1029.3,5468.1,335.23,3381.45,86.45,163.65,329.7,315,179.55,1835.27,623.68,382.95,156.77,357.3,369.95,2236.5,265.05,146.15,679.6,156.1,123.3,1012,182.25,2534.81,7648.2,91.8,690.9,247.86,914.5,576.75,24097.95,4283,1346.45,21.65,1119.9,86.7,198.15,886.5,5068,73.79,294.05,352.75,546.45,1275.85,711.35,324.55,184.67,35.2,997.05,287.25,1508.65,387.3,769.7,1481.9,725.17,4882.1,265.95,607.23,440.6,2276.3,321.7,595.35,754.8,559.4,609.95,293.2,933,120.65,1305.1,369.8,2489.3,350.35,683.85,269.75,730.22,730,3338.8,214,3555,3453.3,280.35,1270.1,177.26,431.75,234.27,232.32,7471,175.75,388.23,854.4,2511.45,885.3,2366.8,550.25,223.5,9987.15,222.1,550.65,471.05,162.55,161.05,5655.15,648.5,2134.5,134.8,273.6,1326.05,13699.55,2774.3,619.35,269.35,2665.15,1201.3,142.6,352.35,498.45,483.43,394.7,2703.55,761.53,376.3,547.65,1516,306.14,242.12,1112.55,724.8,431.3,816.2,363.7,832.35,889.95,350.65,1013.05,2487.6
