Date,POLY,YNDX,ALRS,AKRN,AFLT,BSPB,BANE,BANEP,VTBR,VSMO,GAZP,GMKN,DIXY,IRAO,KMAZ,LSRG,LKOH,MVID,MAGN,MTSS,MGNT,MFON,MOEX,MSTT,NLMK,NMTP,NVTK,PIKK,ROSN,RTKM,RTKMP,HYDR,RUAL,SVAV,SBER,SBERP,CHMF,AFKS,SNGS,SNGSP,TRMK,TATN,TATNP,TRNFP,URKA,FEES,PHOR,GCHE,EONR
10.11.08,0,0,0,328,53,33,0,0,0.0321,1400,107,2172,122.63,0.007,37.29,396.41,848.97,28.5,6.399,117,346,0,0,0,21.5,1.2,77.41,69,91.45,204,15.33,0.55,0,253.34,25.18,11.15,79.79,5.861,14.39,5.14,36.21,46,23.01,7140,43.6,0.123,0,82,0.343
17.11.08,0,0,0,221,50.5,30.05,0,0,0.0299,1000,91,1855.95,122.63,0.0063,27.48,396.15,777,23.05,4.404,92.91,302,0,0,0,16.89,1.192,57.28,27,82.41,184.98,14.66,0.501,0,153,22.74,10,59.95,4.196,14.055,4.632,13.99,37.16,19.5,7188,27.84,0.093,0,79,0.198
24.11.08,0,0,0,302.7,50.09,36,0,0,0.0317,1000,118.36,2020.54,122.63,0.0072,29,138,879.79,26,6.61,109.1,370,0,0,0,28.78,1.799,58.19,46,108.5,204.49,15.02,0.69,0,137.5,23.21,9.95,86.23,5.1,17.6,5.56,24.7,46.2,20.86,6984,45,0.162,0,90,0.336
01.12.08,0,0,0,259.95,44.4,34,0,0,0.03,999.99,105.5,1742.8,42.06,0.0061,25.83,110,818,24,6.84,113.5,380,0,0,0,29.5,1.75,54.61,40,97,189.69,13.98,0.657,0,118,20.44,8.91,74.1,4.55,15.55,5.222,43.11,45.2,19.65,6800,45.51,0.127,0,75,0.556
08.12.08,0,0,0,332,42.51,34,0,0,0.0339,939,115.26,1918.9,38.31,0.0058,29.68,111,993,24.7,6.997,124.08,440,0,0,0,31.53,2.2,45.8,30.8,110.6,242,15.05,0.605,0,139.02,22.07,9.32,93.7,4.8,17.001,5.52,38,52.2,20.78,7420.1,48.13,0.114,0,87,0.532
15.12.08,0,0,0,329.93,30.68,32,0,0,0.0321,839.5,105.1,1716,49,0.006,24.2,130,950,23.8,6.879,113,471,0,0,0,37.53,2.395,50.8,30,103.79,274.98,15.12,0.68,0,125.3,22.2,9.47,89.65,4.848,16.501,6.16,32.8,60,20.64,7449.99,50.6,0.159,0,75,0.427
22.12.08,0,0,0,312.58,28.79,33.25,0,0,0.0336,897.05,102.6,1901,52,0.0065,22.6,128,950,25.88,5.731,111.4,470,0,0,0,33.05,2.352,48.79,28.64,112,261,14.4,0.597,0,124.32,22.12,9.01,84.35,4.498,16.679,5.75,34.1,53.1,20.29,7011.11,49,0.124,0,75,0.394
29.12.08,0,0,0,300,27.39,33.16,0,0,0.0334,917,107.63,1967.07,52,0.0064,22.42,122,961.6,25.5,5.71,111.66,475.13,0,0,0,30.15,3.3,48.49,28,110.29,265,14.74,0.601,0,122,22.79,9.06,84.65,4.497,16.417,6.094,29.65,55.26,20.35,6925.43,53.08,0.123,0,68.01,0.378
05.01.09,0,0,0,312,27.94,34.98,0,0,0.034,920,111.58,1947.54,56,0.0064,22.74,140.01,1016.1,26.4,6.115,120,495,0,0,0,35.47,3.1,50.1,30.21,114.22,275,14.87,0.605,0,122.97,22.98,9.09,87.59,4.54,15.885,5.955,31.37,55.79,20.37,6899.98,56.63,0.128,0,72,0.385
12.01.09,0,0,0,334.39,26.79,28,0,0,0.0305,924.73,107.9,1565,57,0.006,19.6,155,1033.99,27.99,5.5,121.78,545.01,0,0,0,32.33,2.63,56.99,26.16,109.88,308.65,15.16,0.605,0,113.86,19.99,8.73,83.87,4.731,14.02,5.923,32.49,50.5,21.31,6900,50.62,0.109,0,54,0.37
19.01.09,0,0,0,285.21,20.2,27.05,0,0,0.0221,817.89,101.49,1220.01,50,0.005,15.1,130,995.01,25.48,5.621,106.01,484.01,0,0,0,35.15,2.465,57.81,23.6,103,276.5,13.14,0.507,0,86,15.2,7.21,74.17,4.539,13.73,6.03,25.5,50.9,21.45,6122.96,37,0.079,0,38,0.317
26.01.09,0,0,0,356.5,23.3,25,0,0,0.022,865,114.7,1487.01,55.2,0.0059,13.77,130,1166.98,25.3,6.429,111,506.9,0,0,0,33.5,2.291,65.49,22.35,111.16,309.01,13.94,0.592,0,89,16.44,7.49,90.04,5.2,15.362,7.292,34.3,58.99,26.63,6599.9,45.05,0.085,0,40,0.367
02.02.09,0,0,0,403.75,24.1,26.48,0,0,0.0233,884.99,117,1583.89,59.73,0.0058,12.6,117,1151,25.48,8.15,120.79,582,0,0,0,44.52,2.249,78.44,28.24,111.99,320,18.14,0.611,0,99,15.58,7.73,142,5.496,17.7,7.829,44,60.75,31.99,7270,35.99,0.088,0,40.06,0.396
09.02.09,0,0,0,475,25.7,24.5,0,0,0.0254,905,126.51,2148.99,66,0.0064,20.29,118.1,1271,26.2,7.879,136.46,677.16,0,0,0,43.48,2.172,82.6,27.53,130.5,310,21.86,0.691,0,121.98,18.99,9.25,136.7,5.512,21.47,8.33,44.6,76.09,32.77,8439,44.5,0.122,0,52,0.43
16.02.09,0,0,0,474.99,25.81,25.1,0,0,0.0199,761.99,111.65,1628,62.5,0.0066,17.25,110,1091,27.3,6.919,121.15,589.57,0,0,0,36.35,2.198,69.5,23.78,112.5,297.95,17.75,0.588,0,105,14.4,7.68,119.11,5.088,17.4,7.899,36.76,64.64,29.62,7205.55,43.14,0.1,0,54,0.414
23.02.09,0,0,0,494,26.56,25.1,0,0,0.0196,675,116.5,1704.99,62.77,0.007,17,116,1152,27.85,7.186,123.37,595,0,0,0,35.75,2.075,81.6,22.95,126.1,287.99,18.35,0.587,0,110.88,14.27,7.94,130.12,5.399,20.199,8.293,37.81,66.81,32.5,7080,45.9,0.134,0,52,0.42
02.03.09,0,0,0,519,29.89,25,0,0,0.0221,638,112.7,1715,63.49,0.0074,16.44,112,1197.99,27.5,7.47,134.8,605,0,0,0,38.8,1.74,72.09,20.07,130,288.88,19.88,0.61,0,107.43,15.81,8.37,130,5.372,23.584,8.576,36.96,74.18,31.68,7245.99,54.05,0.129,0,50,0.414
09.03.09,0,0,0,569.97,31.12,24.96,0,0,0.0257,665,127.3,1854,64.99,0.0079,16.85,114,1338.2,27.8,7.85,142.35,710,0,0,0,41.94,1.674,72.19,20.54,153,294,20.37,0.635,0,107.3,16.9,8.67,128.84,6.01,24.35,8.185,35.34,81.18,31.4,7668.78,66.58,0.131,0,48.1,0.48
16.03.09,0,0,0,553.96,32.05,24.5,0,0,0.0295,670,125.99,2362,63,0.0094,16.65,134,1291.38,28,8.8,139,771,0,0,0,50.5,1.95,76.99,36.54,158.1,291.61,21.97,0.669,0,107.15,22.9,10.83,135.5,7.822,23.023,8.12,36.96,92.75,31.5,9299.99,62,0.129,0,50.5,0.463
23.03.09,0,0,0,565.49,35.7,26.2,0,0,0.0303,773,133.27,2132.01,62.75,0.0105,18.2,157.98,1402.11,28.76,8.3,148,765,0,0,0,41.95,1.98,84.38,46,157,305.96,30.44,0.727,0,130,22.63,10.33,126.59,7.354,21.52,8.48,37.05,88.9,32.08,9300,81.01,0.143,0,48,0.485
30.03.09,0,0,0,568.9,37.29,26,0,0,0.0299,757,137.85,2287,65.75,0.0094,19.4,155,1365.01,41.28,9.15,160.03,843,0,0,0,44.24,2.01,86.51,45.49,170.51,316.31,32.6,0.825,0,174,22.9,10.7,127.51,7.52,22.518,8.96,40.78,87,32.2,9325.03,83.2,0.17,0,46,0.622
06.04.09,0,0,0,561.01,36.21,28,0,0,0.0319,869.7,147.78,2779.99,70.51,0.0106,23.3,190.11,1667.01,62,9.75,170.94,890,0,0,0,47.98,2.309,91.33,47.25,184.09,322.76,38.34,0.88,0,203,26.85,11.82,135.6,8.44,23.61,9.217,47.49,99.03,37.2,12300,86.5,0.171,0,81.99,0.857
13.04.09,0,0,0,557.95,35.16,28,0,0,0.0348,1098.5,143.51,2650,86,0.0127,23.45,299,1528,67.5,10.497,175.98,1092,0,0,0,55,2.614,97.86,59.31,182.5,329.02,33.7,0.968,0,217.69,28.85,12.98,154.26,8.7,24.69,9.38,50.54,100.53,38.89,13705,91.9,0.218,0,94.9,0.814
20.04.09,0,0,0,596.95,33.5,29.4,0,0,0.0322,1186,150,2634,86.2,0.0118,27.07,302.2,1497.99,60.75,11.1,168.22,1060,0,0,0,51.89,2.55,111,60.5,175.03,316.2,35.4,0.917,0,224.3,27.75,12.9,146.26,8.212,24.019,9.89,53.4,98.46,39,12898,82.69,0.214,0,97,0.79
27.04.09,0,0,0,619,33.96,29.12,0,0,0.0315,1237.58,147.82,2775,115.99,0.0115,30.23,313.06,1481.99,61,10.44,164.64,1094.97,0,0,0,50.53,2.67,108.2,60.9,176.99,309.5,37.05,0.908,0,242,27.8,15.35,135,8.67,23.5,10.18,65.7,100.18,43.6,13538.51,79.4,0.221,0,125.99,0.871
04.05.09,0,0,0,665,35.49,37.75,0,0,0.0418,1330,173.3,3231.56,129.9,0.0115,35.96,394.8,1631.51,76.99,12.959,181.6,1083.99,0,0,0,56.9,3.414,119,76,181.6,295.4,37.98,1.068,0,237.55,32.27,19.02,153.45,11.299,25.3,10.901,73,119.02,47.13,14516,97.5,0.211,0,153,1.13
11.05.09,0,0,0,740.1,33.98,40,0,0,0.041,1422.05,166.24,3140,113,0.0115,36.92,390,1514.52,79,13.91,163.14,1150,0,0,0,54.5,3.2,114.97,76.5,173.71,267.01,43.79,1.056,0,220.71,32.98,17.82,143.82,10.465,25.437,11.237,72,123.95,40.6,15040,119.01,0.215,0,135,1.11
18.05.09,0,0,0,771,34.34,41.4,0,0,0.0442,1612,174.17,3404.99,124.5,0.0157,38.9,367.51,1553.03,72,15,169,1166,0,0,0,59.2,3.782,124.95,65.5,185.09,258.49,48.88,1.173,0,233.5,39.01,22.6,150.7,12.23,24.5,9.359,69.5,126.5,42,14570,109.21,0.227,0,137.1,1.179
25.05.09,0,0,0,845,35.15,41.98,0,0,0.0446,1715,178.1,3480,127.9,0.0175,39.5,368.94,1641.05,68.9,14.749,175.6,1125,0,0,0,59.3,3.86,141.72,59.47,206.51,224,48.11,1.253,0,255.5,44.13,24.65,173.14,14.5,25.847,9.78,63.48,146.9,43.2,16750,116.3,0.28,0,146,1.22
01.06.09,0,0,0,889.48,37.3,42.9,0,0,0.043,1884,182,3370,129,0.0254,39.24,389.2,1691.02,72.4,14.45,188.33,1198,0,0,0,58.97,4.229,136.87,54.58,202,201.79,43.19,1.434,0,288,50.75,29.9,172,13.53,25.315,9.739,76,129.5,42.16,17050,116.5,0.286,0,170,1.229
08.06.09,0,0,0,864.99,36.66,45,0,0,0.0417,2477,183.47,3495,140.99,0.0223,38.37,386,1659,73.5,15.19,183.3,1167.02,0,0,0,61.87,4.141,138.8,58.75,201,199,45.49,1.309,0,300.25,47.98,28.98,182,14.7,25.52,10.113,98.03,126.95,44.88,19110,119.24,0.286,0,177,1.266
15.06.09,0,0,0,755.12,35.25,38.99,0,0,0.0361,2251,162.52,2795.01,125,0.0244,34,351,1473.02,73,14.75,173,1181,0,0,0,57.7,3.94,124.59,49.97,182.48,195.5,44.68,1.24,0,246.99,41.1,26.28,163.2,12.4,23.894,9.78,84,105.37,40.21,18107.8,108.77,0.29,0,167.29,1.118
22.06.09,0,0,0,714.09,32.7,39.34,0,0,0.0343,2070.01,150.7,2779.2,123.99,0.023,30.29,315,1373.71,70.2,13.85,165.5,1182,0,0,0,57,4.03,123,44.49,166.75,155.52,39.98,1.157,0,214.9,39.72,26.15,158.51,11.4,21.349,8.965,80.99,112.55,37.05,15339.99,98,0.26,0,165,1.01
29.06.09,0,0,0,724.98,33.09,39.52,0,0,0.0363,2080,154.69,2817,121,0.0221,30.18,303.03,1378.99,68.22,15.5,158.61,1182.84,0,0,0,68.5,4.4,127.55,41.66,170.1,157.38,39.05,1.235,0,202.18,38.54,25.71,172.39,11.435,21.48,8.62,77,118,37.67,15300,110.7,0.257,0,191.99,1.008
06.07.09,0,0,0,654.99,29.55,38.98,0,0,0.0312,1989,134.18,2488.99,110,0.0197,28,278,1304.99,69.2,15.047,148.51,1148,0,0,0,58.58,4.151,116.59,36.29,159.1,153.78,33.8,1.11,0,195,34.36,20.99,143.98,10.576,19.255,7.601,63.9,96.3,34.1,13598,95.24,0.204,0,184.01,0.94
13.07.09,0,0,0,650.5,30.16,41.77,0,0,0.0367,2063,152.85,2936.29,109.6,0.0211,30.98,300,1475,70,17.349,162.75,1094.99,0,0,0,62.95,4.71,119.1,37.56,171.82,159.81,37.1,1.085,0,218.5,38.02,25.3,161.49,12.601,21.802,9.23,69.5,107.8,38.26,15299.99,99.03,0.213,0,189,1.014
20.07.09,0,0,0,764.29,31.54,44.77,0,0,0.0381,2100,162.38,3127.02,109,0.0226,31.7,310,1556.01,72.5,19.19,177.5,1200.01,0,0,0,73.93,4.859,120,45.96,186.52,160.01,39.8,1.1,0,239.49,40.85,26.68,184.94,13.35,23.312,9.68,77,111.9,39.4,16300.14,105.7,0.234,0,180,1.109
27.07.09,0,0,0,798.99,31.43,43.49,0,0,0.0426,2075,162.52,3169.9,113.6,0.0233,29.74,390,1570,79.77,18.65,176.7,1310,0,0,0,80.01,5.18,121.2,53.89,191,158.84,40.25,1.1,0,252.98,42.39,26.56,213.78,13.4,24.367,9.782,82.01,128.47,42.2,15500,115.05,0.226,0,200,1.116
03.08.09,0,0,0,819.89,33.19,57.49,0,0,0.043,2185.14,173.8,3450,145,0.0235,32.6,405.02,1610,83.99,18.459,181.48,1316,0,0,0,77.2,5.4,127.4,54.7,203.33,161.47,48.3,1.272,0,265,47.8,27.86,215.64,14.235,25.69,10.217,83.73,126.79,42.55,16230,119.26,0.25,0,199.9,1.201
10.08.09,0,0,0,811.89,33.29,56.5,0,0,0.042,2116,160.66,3354.99,146.99,0.0223,34,400.01,1498,86.76,20.001,181.4,1419.99,0,0,0,79.72,4.767,125,53.59,189.25,159.46,45.18,1.329,0,251.96,46.7,27.07,220.67,14,23.999,10.405,81,117.46,42.21,17689,119.66,0.24,0,211.99,1.206
17.08.09,0,0,0,789.97,33.09,57.97,0,0,0.0444,2090,167.1,3447,151.5,0.0224,32.89,406.97,1595,87,21.899,180.25,1472,0,0,0,79.25,4.78,119,54.55,200.39,164,46.3,1.155,0,279.98,48.71,27.8,228,14.3,25.611,11,90.69,125.89,43.9,18648,123.01,0.242,0,210,1.258
24.08.09,0,0,0,784.46,32.87,60,0,0,0.0439,2024.89,167.3,3485.01,155.1,0.0235,36.06,468,1602.01,94.15,21.488,185,1593,0,0,0,77,4.77,118,58.52,202.9,165.7,46.09,1.076,0,280,48.27,28.46,231.4,14,26.951,11.172,89,129.02,44.01,19502.01,120.88,0.265,0,225,1.26
31.08.09,0,0,0,747.99,36.23,71.99,0,0,0.0417,1949.97,157.51,3259,170,0.0227,36,435,1516,94.99,20.107,199.39,1565,0,0,0,64.59,4.7,117.38,55.23,197.8,159.55,46.44,1.049,0,293.44,53.13,30.46,204.25,14.299,24.66,10.849,82.1,120.21,43.6,19900,111.92,0.263,0,230,1.245
07.09.09,0,0,0,786,37.51,76.77,0,0,0.0467,2046,173.95,3424.01,200,0.0246,63,496.5,1666.5,95.8,22.2,205.2,1690,0,0,0,70.98,4.654,123.5,64.88,212.85,159.5,50.18,1.05,0,390.01,59.2,37.08,221.3,15.299,26.601,11.737,102,129.56,44.99,21700,118.44,0.279,0,223.99,1.351
14.09.09,0,0,0,814,40.18,74.73,0,0,0.0571,2068,182.45,3720,215,0.0262,69.89,625,1673.95,107.5,21.24,205.49,1620,0,0,0,75.6,4.75,129.75,81.99,226.49,152.94,48.99,1.09,0,355,57.69,36.93,233.98,15.85,27.67,11.55,104.35,127.07,45.45,25102,113.2,0.317,0,230,1.36
21.09.09,0,0,0,830.1,42.49,73.35,0,0,0.0543,2175,177.8,3766.79,228,0.0269,61.18,578,1599.28,117.5,21.3,200.5,1719.1,0,0,0,74.41,4.555,129.56,104,222.2,150.9,46.7,1.049,0,404,59.65,36.6,232,16.471,24.443,10.8,106.25,120.5,45.78,23499.98,112.05,0.349,0,243,1.357
28.09.09,0,0,0,799.99,44.01,74.69,0,0,0.0567,2090.03,171.01,3583.05,207.55,0.0305,68.05,573,1624.01,125.5,21.884,197,1815,0,0,0,78.15,4.528,125,120.89,220.7,135.45,44.45,1.037,0,415.02,58.55,36.43,227.9,15.67,24.755,11.201,114.8,123.85,45.84,23799.99,111.57,0.335,0,232.17,1.39
05.10.09,0,0,0,825,43.3,78.99,0,0,0.0695,2323.99,181.61,3882,216,0.0302,69.93,550,1906,131.58,22.882,208.3,1785,0,0,0,79,4.81,139,128.85,248.69,143.87,53.22,1.113,0,423.5,68.43,41.39,231.67,17.2,27.299,12.65,123.69,135.39,50.99,25850,122.71,0.352,0,321.8,1.471
12.10.09,0,0,0,810.12,42.85,83.79,0,0,0.063,2300,191.5,3923,205.98,0.0321,62.9,556.99,1913.99,125,23.9,212.74,1793,0,0,0,83.15,4.83,136.75,108,241.91,165,58.49,1.114,0,429,64.97,39.92,238.1,18.512,28.175,13.1,134.49,138.61,54,27550.09,128.8,0.336,0,302,1.557
19.10.09,0,0,0,994,45.2,85.92,0,0,0.0636,2274.99,193.5,4298,199.99,0.0319,64.66,549.3,1902,121.33,23.3,230.49,1710,0,0,0,85.03,4.88,142.38,125.8,246,188.51,60.23,1.117,0,446.75,69.81,41.6,245.84,21.44,28.949,13.165,140.25,140.65,57.5,27750,153.91,0.352,0,365.03,1.51
26.10.09,0,0,0,858.99,39.88,84.5,0,0,0.0582,2007,175.9,3861.1,191.5,0.03,70.23,505,1704.83,113.99,21.2,203.49,1748,0,0,0,76.4,4.42,134.62,114.59,222.9,192,64.47,1.027,0,453.08,64.61,43.91,213.99,18.399,25.576,12.3,132.98,125.73,55.85,24650,132,0.314,0,350,1.512
02.11.09,0,0,0,874.9,40.89,84.5,0,0,0.0579,2060.68,174.95,3898.97,189.45,0.0295,62.49,515.99,1655,108.95,22.052,204.11,1740,0,0,0,76.19,4.305,142,116.55,223.62,187.1,64,1.005,0,418.48,65,46.95,218.7,18.13,25.08,12.4,130.97,129.85,56.26,23500,131.67,0.305,0,367,1.539
09.11.09,0,0,0,870,42.97,86,0,0,0.0636,2100,178.9,4070,209.11,0.0295,65.36,512,1696,111.84,22.898,220.8,1780,0,0,0,80.47,4.377,148.5,118.92,244.9,186.95,67.95,1.077,0,433.99,69.84,53.36,226.91,20.5,26.02,13.86,133.47,142.35,61.27,22704,137.5,0.375,0,375,1.59
16.11.09,0,0,0,894,46.01,88.43,0,0,0.0634,2074.96,177.99,4107,225.8,0.0295,69.99,527.3,1755,107.5,23.9,226.51,1785,0,0,0,87.59,4.499,158,121.68,248.21,188.31,66.79,1.154,0,462.8,71.2,53.81,237.99,22.8,26.3,13.39,128.48,144.61,63.2,21953.86,135.7,0.384,0,380,1.57
23.11.09,0,0,0,846.03,43.95,85.5,0,0,0.0625,1995,169,3980,209,0.0295,68.89,521.79,1705,101,23.3,218.83,1790,0,0,0,89.02,4.399,155.59,118.02,239.47,186.5,60.61,1.107,0,440,67.4,51.68,223.7,22.2,26.199,13.579,125,138.74,64.8,21830,135.15,0.364,0,399.98,1.499
30.11.09,0,0,0,890,44.64,86,0,0,0.0664,1968.94,168.55,4227.13,224,0.0448,68.72,512.73,1727.83,114.01,24.998,229.5,1970,0,0,0,97.51,4.435,163.23,121.73,252.39,169,67.11,1.152,0,455.93,74.62,58.25,244.9,23.499,26.901,13.89,127.6,144.22,66.92,21592.76,144.33,0.382,0,433,1.534
07.12.09,0,0,0,867.63,45.16,85.77,0,0,0.0649,2056.04,166.11,4061.2,225.5,0.044,67.56,506,1598.01,121,25.6,224.27,2229,0,0,0,89.4,4.71,161.09,117.9,240.51,161,65.52,1.14,0,432.03,74.99,59.88,239,25.68,26.347,13.467,127.99,136,67.8,21120,141.6,0.339,0,433,1.52
14.12.09,0,0,0,864,47.09,87,0,0,0.0704,2100,181.6,4177.01,234.98,0.0478,70.5,550,1663.09,122.49,26.311,227,2070,0,0,0,95.6,4.8,164.51,121,256.09,156.87,65.2,1.134,0,426,81.19,71.38,257.06,25.378,27.425,14.281,136,141.68,68.85,24398.99,129.54,0.349,0,439,1.617
21.12.09,0,0,0,824.32,49.48,84,0,0,0.0704,1998,182.2,4165.07,227,0.046,65.14,565,1671,119.89,25.705,222.25,2150,0,0,0,91.5,4.555,169,118,251,151.9,65.9,1.155,0,415,80.92,68.77,249.03,24.596,26.299,14.042,127,138.7,70.4,24090,125.8,0.327,0,434.64,1.614
28.12.09,0,0,0,860,52.5,83.97,0,0,0.0695,2101.01,183.09,4235.74,218.81,0.0483,64.52,578,1693.38,116.99,25.052,220.98,2162,0,0,0,91.84,4.837,170.1,123.45,252.01,148.53,63.85,1.135,0,424,82.94,69,253.1,23.847,26.834,14.605,128.91,139.86,76.35,23570.16,125.5,0.319,0,439.99,1.62
11.01.10,0,0,0,976,54.65,95.89,0,0,0.0746,2600,187.86,4884.62,234.93,0.049,70.49,628.98,1731.95,132.2,29.977,228,2160.01,0,0,0,100.5,4.963,179.2,142,268.5,158.4,74.11,1.257,0,442.5,88.15,72.88,347.96,28.48,27.487,15.41,150.5,145.25,79.97,25900,142,0.342,0,516,1.769
18.01.10,0,0,0,977.55,52.14,96,0,0,0.0712,2390,181.5,4809.15,246,0.0421,68,681,1675.99,157.55,29.55,229.57,2134.99,0,0,0,93.49,4.84,184.6,155,248.32,151.2,73.9,1.232,0,432.49,86.5,68.2,351.48,26.5,26.604,14.98,143.7,138.99,76.3,25699,135.4,0.326,0,555,1.747
25.01.10,0,0,0,977,56.48,102.73,0,0,0.0754,2465,186.44,4711.33,254,0.0482,70.47,739,1686.73,150.85,29.3,233.1,2067,0,0,0,94.51,4.7,185.45,158.78,236.25,147.79,71.87,1.3,0,420,88.41,72.72,351.43,27.2,25.655,14.43,144.55,144,76.7,25390,130.97,0.341,0,595,1.867
01.02.10,0,0,0,967.21,52.51,99.92,0,0,0.0721,2494,182.31,4484.99,239,0.0445,70,751,1617.04,151.09,27.698,227.39,2087.71,0,0,0,84,4.63,170.92,138.99,223.55,151.9,67.93,1.232,0,409.89,83.09,68.39,326.4,24.942,24.7,13.998,131.21,137.5,70.49,24237,131.72,0.321,0,709,1.832
08.02.10,0,0,0,967.8,50.38,94.3,0,0,0.0707,2782.04,163.04,4411,241.75,0.0407,75.39,810,1517,152.99,28.625,227.97,2048,0,0,0,88,4.47,170.5,140.7,222.6,145.77,64.7,1.182,0,462.98,80,64,317,25.2,23.901,14.23,131.27,139.89,70.89,22989.98,133.5,0.291,0,684,1.768
15.02.10,0,0,0,1011.01,55,99.7,0,0,0.074,3380,171.83,4710,260.52,0.0407,75.7,848,1589.88,166.5,29,229.99,1987,0,0,0,90.65,4.45,179.88,145.71,236.25,146,67.4,1.284,0,520.9,79.17,64.95,346.3,26.257,25.009,14.376,134.68,141,75.61,23837,132.2,0.308,0,743,1.697
22.02.10,0,0,0,1098.99,55.5,102.74,0,0,0.0738,3525.98,167.61,4590,280.95,0.0409,76.9,930,1574,159.02,30.239,234.99,1920.07,0,0,0,92.39,4.408,167.74,151.4,231.2,143.99,72.1,1.28,0,526,76.3,64.58,342.05,26.95,24.4,14.969,132.8,140.98,82.95,23623.99,128.05,0.304,0,767,1.7
01.03.10,0,0,0,1113,55.05,105.55,0,0,0.0778,3597.74,176.8,4933,282.39,0.0448,81.22,944,1641.86,152.5,29.961,239.23,2160,0,0,0,99.2,4.568,182.3,146.18,243.44,145.1,72.14,1.33,0,569,87.2,69.2,384.5,27.899,26.203,15.499,140.97,147.51,88,25285.17,124.19,0.317,0,717.28,1.855
08.03.10,0,0,0,1150.42,55.55,104.99,0,0,0.0791,3507,172.71,4960,276,0.0496,78.81,964,1603.66,155.5,29.417,240.6,2200,0,0,0,98.85,4.644,192.02,148,239.17,152.19,74.57,1.435,0,548,89.1,71.16,378.5,28.037,25.82,16.03,140,146.51,87.76,24869.99,126.17,0.322,0,718,1.981
15.03.10,0,0,0,1110,60.3,103.56,0,0,0.079,3349.94,167.06,4987.75,276.01,0.0526,77.98,994.9,1688.25,157.95,29.223,245.5,2315,0,0,0,98.4,4.835,188.16,155.06,228.52,150.87,74.77,1.442,0,545,88.04,69,371.28,28.3,27.97,16.2,146.29,143.21,86.85,25529.99,125.48,0.338,0,718.24,2.08
22.03.10,0,0,0,1088,63.99,103.7,0,0,0.0788,3327,161.1,5154,319,0.0527,74.86,1080,1646,158,28.498,253.84,2550,0,0,0,101.45,5.299,191.8,154.11,233.41,149,79.2,1.476,0,533.94,84.6,67.24,389.55,30.4,28.129,16.199,153,143.98,84.87,30300,122.49,0.365,0,706.18,2.1
29.03.10,0,0,0,1086,68.85,104.29,0,0,0.0811,3629.69,175.34,5628.3,323,0.0606,76.32,1077,1701,162.5,29.71,257.64,2540.5,0,0,0,104.65,5.246,194.85,153.89,235.82,147,80.5,1.639,0,551.12,88.18,67.75,423.88,30.297,29.025,17.031,158.09,145.82,87.17,36000,122.96,0.375,0,789,2.427
05.04.10,0,0,0,1153.2,67.67,114.78,0,0,0.0837,3470.01,175.15,5541,322.98,0.0625,75,1115,1740.06,174.49,31.55,261.98,2475.01,0,0,0,110.01,5.5,192.66,157.5,254.95,143.09,79.92,1.739,0,563,86.88,67.05,426.99,30.44,29.101,16.919,164.64,146.19,88.62,37450,134,0.374,0,819,2.346
12.04.10,0,0,0,1054.01,65,119.39,0,0,0.0839,3452,179.99,5641.83,349,0.0614,73.25,1169,1730,177.72,30.55,266.5,2530,0,0,0,110.79,5.65,197.51,160.2,245,139.55,76.73,1.669,0,581,86.99,66.28,406.01,31,28.95,16.981,166.25,145.56,92.99,34000,130.5,0.366,0,877,2.3
19.04.10,0,0,0,999.99,62.99,115,0,0,0.0786,3489.98,175,5592,334.78,0.0602,73,1103,1702.89,174,31.35,262.5,2555,0,0,0,107.9,5.719,198.98,162,242,131.31,76.2,1.698,0,568.97,84.42,60.96,387.89,30.63,29.145,16.585,159.9,146.24,91.16,32781,126.55,0.37,0,820,2.387
26.04.10,0,0,0,974.95,62.17,112.68,0,0,0.0788,3919.94,170,5652.9,311.03,0.0511,71.79,1062,1670.48,167.76,31.024,266.99,2560,0,0,0,106.3,5.35,198,155.79,237.19,123.81,76.75,1.687,0,523.3,78.6,58.75,390.7,30.23,29,15.699,153.5,145,92,31826.01,125.5,0.366,0,754.99,2.288
03.05.10,0,0,0,815,54.37,94.49,0,0,0.067,3101,155,4624.94,262,0.0461,63,874,1600.02,156.99,25.998,247,2344.99,0,0,0,92.12,4.68,168.67,136,207.45,100.1,68.5,1.435,0,415,70.35,54.4,335.11,25.76,27.711,14.45,126.73,137.53,85.5,25550,109.86,0.319,0,715,1.989
10.05.10,0,0,0,839,58.7,98.5,0,0,0.0728,3270,159.86,4975,263.25,0.0509,65.46,940.01,1589.96,158,27.541,248.56,2609.92,0,0,0,102.92,5.064,187,135,221.8,111.21,70,1.62,0,510.01,77.43,57.9,358.5,27.33,28.599,15.045,144.68,129,72.38,28100,114.91,0.326,0,685.93,2.315
17.05.10,0,0,0,752.09,56.45,84.41,0,0,0.0694,3200,150,4980,240.01,0.0489,66.4,867.99,1474.93,154,27.71,233.98,2355,0,0,0,94,4.859,183.88,120.7,208.89,101.1,65.99,1.551,0,477,69.3,53,329.74,25.9,26.062,12.051,121,124.56,66.68,26715,97.9,0.314,0,630,2.31
