X.,Аптечная.сеть.36.6..02,Газпром..13,ГИДРОМАШСЕРВИС..02,Кокс..БО.02,Кубаньэнерго..01,ЛЕНТА..03,Лукойл..03,Лукойл..04,Лукойл..БО.01,Лукойл..БО.18,Лукойл..БО.19,Лукойл..БО.20,Микояновский.мясокомбинат..БО.01,Мираторг.Финанс..БО.03,ММК..БО.02,ННК.Актив..бывш..НК.Альянс...БО.01,ОГК.2..01,ОКЕЙ..БО.05,РусГидро..09,РуссНефть..01,СОЛЛЕРС..02,ТГК.2..БО.02,ТМК..03,УК.ГидроОГК..01,ЧТПЗ..01,Энел.Россия..бывш..Энел.ОГК.5...БО.15
2010-01-11,95.62,114.61,0,0,0,0,0,100.53,0,177.54,177.29,0,0,0,106.96,0,101.32,0,0,0,132.48,0,138.4,101.44,0,0
2010-01-12,95.8,115.09,0,0,0,0,104.42,102.17,0,177.08,177.28,177.68,0,0,107.43,0,101.78,0,0,0,132.7,0,138.4,101.64,105.03,0
2010-01-13,95.29,115.6,0,0,0,0,104.61,102.37,167.71,177.7,177.83,177.7,0,0,107.78,0,102.09,0,0,0,132.98,0,138.93,102.19,105.27,0
2010-01-14,96.32,116.42,0,0,0,0,104.92,103.08,168.31,178.38,178.32,178.42,0,0,108.31,0,102.5,0,0,112.11,133.17,0,139.19,102.62,105.84,0
2010-01-15,97.19,116.9,0,0,0,0,105.5,104.28,169.24,178.79,178.32,178.77,0,0,108.49,0,102.72,0,0,112.11,133.17,0,139.46,103.23,106.01,0
2010-01-18,99.44,117.86,0,0,0,0,106.09,104.87,169.24,178.79,178.32,179.9,0,0,109.54,0,103.28,0,0,112.11,133.17,0,140.28,103.82,106.69,0
2010-01-19,99.61,118.38,0,0,0,0,106.27,105.06,169.24,180.07,180.22,179.9,0,0,109.89,0,103.54,0,0,112.11,133.17,0,140.52,104.32,107.02,0
2010-01-20,99.42,118.81,0,0,0,0,106.47,105.26,171.04,180.34,180.34,180.34,0,0,110.3,0,103.8,0,0,112.11,133.17,0,140.82,104.43,107.62,0
2010-01-21,100.92,119.52,0,0,99.9,0,106.47,104.25,171.44,180.34,180.34,180.34,0,0,110.65,0,104.07,0,0,112.11,96.82,0,140.82,104.63,107.91,0
2010-01-22,101.3,119.24,0,0,99.61,0,106.63,106.7,171.36,181.03,181.23,180.34,0,0,111.12,0,104.4,0,0,112.11,96.95,0,141.31,104.94,108.31,0
2010-01-25,101.77,120.42,0,0,100.39,0,108.92,105.7,171.36,182.09,182.39,182.29,0,0,111.81,0,104.92,0,0,112.11,97.48,0,142.1,105.36,108.9,0
2010-01-26,102.51,120.56,0,0,100.39,0,107.92,105.89,171.36,182.76,182.47,182.56,0,0,111.98,0,105.14,0,0,116.38,97.73,0,142.42,105.59,109.17,0
2010-01-27,103.23,121.22,0,0,100.43,0,109.31,106.07,173.18,182.85,182.47,182.56,0,0,112.04,0,105.2,0,0,116.38,97.9,0,142.7,105.81,109.69,0
2010-01-28,104.88,121.7,0,0,100.43,0,108.86,106.42,173.47,182.85,182.47,183.38,0,0,112.42,0,105.59,0,0,116.38,98.27,0,142.95,105.96,110.13,0
2010-01-29,107.07,121.8,0,0,100.45,0,108.53,106.63,173.83,182.85,182.47,183.38,0,0,112.61,0,105.87,0,0,117.35,98.45,0,142.95,105.4,110.33,0
2010-02-01,107.14,122.82,0,0,100.29,0,108.71,107.61,174.82,182.85,182.47,184.83,0,0,113.39,0,106.45,0,0,117.35,98.93,0,143.95,106.67,111.11,0
2010-02-02,107.23,123.24,0,0,100.2,0,109.47,107.9,175.85,184.71,182.47,185.24,0,0,113.75,0,106.72,0,0,117.35,99.16,0,144.22,107.25,111.42,0
2010-02-03,106.66,123.7,0,0,100.2,0,106.87,107.04,175.85,185.52,185.32,185.55,0,0,114.12,0,106.82,0,0,118.23,99.15,0,144.49,107.67,111.53,0
2010-02-04,107.85,123.97,0,0,100.53,0,109.66,107.39,175.85,185.89,185.89,185.89,0,0,114.35,0,107.13,0,0,118.23,99.57,0,144.78,107.88,111.86,0
2010-02-05,107.21,124.32,0,0,100.53,0,111.09,107.91,175.85,186.21,186.21,186.21,0,0,114.64,0,107.34,0,0,118.94,99.64,0,145,108.03,110.72,0
2010-02-08,107.97,125.36,0,0,100.14,0,110.92,108.22,175.85,187.45,186.21,187.32,0,0,115.4,0,107.98,0,0,118.94,100.24,0,145,108.83,113.04,0
2010-02-09,107.1,125.85,0,0,101.99,0,110.72,109.14,175.85,187.76,186.21,187.73,0,0,115.69,0,108.19,0,0,118.94,100.56,0,145,109,112.35,0
2010-02-10,107.88,126.16,0,0,102.1,0,111.79,109.31,112.08,188.13,186.21,188.1,0,0,116.11,0,108.4,0,0,118.94,101.03,0,145,109.39,112.35,0
2010-02-11,108.07,126.53,0,0,102.1,0,110.41,108.66,112.77,188.47,188.48,188.47,0,0,116.44,0,108.63,0,0,122.08,101.77,0,145,109.64,112.35,0
2010-02-12,107.7,126.86,0,0,101.88,0,111.3,109.21,112.77,188.83,188.81,188.79,0,0,116.44,0,108.84,0,0,122.08,102.26,0,145,109.97,113.79,0
2010-02-15,110.04,127.96,0,0,102.59,0,111.3,109.34,112.77,189.92,188.81,189.91,0,0,117.95,0,109.55,0,0,122.08,102.98,0,145,110.64,114.57,0
2010-02-16,112.44,128.26,0,0,102.59,0,112.32,109.34,112.77,190.27,190.23,190.28,0,0,118.02,0,109.72,0,0,122.08,103.33,0,145,110.93,115.15,0
2010-02-17,111.53,128.67,0,0,102.59,0,112.48,110.91,112.77,190.64,190.23,190.6,0,0,118.66,0,109.93,0,0,122.08,104.79,0,100.82,111.07,115.54,0
2010-02-18,113.06,129.03,0,0,102.59,0,113.62,111.63,112.77,190.98,190.23,191.02,0,0,119.23,0,110.13,0,0,122.08,104.27,0,101.13,111.3,114.87,0
2010-02-19,114.81,129.39,0,0,102.59,0,113.35,111.8,112.77,191.34,190.23,191.32,0,0,119.54,0,110.44,0,0,122.08,104.05,0,101.18,111.3,115.65,0
2010-02-22,114.81,129.39,0,0,102.59,0,113.35,111.8,112.77,191.34,190.23,191.32,0,0,119.54,0,110.44,0,0,122.08,104.05,0,101.18,111.3,115.65,0
2010-02-24,117.84,131.19,0,0,102.59,0,114.33,110.56,116.85,193.15,193.16,193.15,0,0,119.76,0,111.5,0,0,122.08,104.05,0,102.9,112.13,115.65,0
2010-02-25,117.78,131.59,0,0,102.59,0,113.84,112.01,116.85,193.54,193.54,193.53,0,0,121.17,0,111.71,0,0,122.08,105.59,0,102.69,112.66,117.96,0
2010-02-26,118.43,131.98,0,0,103.77,0,114.77,112.81,118.39,193.86,193.83,193.86,0,0,120.85,0,111.93,0,0,122.08,105.77,0,103.4,112.66,118.29,0
2010-02-27,118.89,132.47,0,0,103.77,0,114.78,112.81,118.39,194.23,194.2,194.15,0,0,122.2,0,112.13,0,0,128.78,106.22,0,103.54,111.81,118.63,0
2010-03-01,120.48,133.25,0,0,104.2,0,115.22,112.81,119.68,194.87,194.87,194.88,0,0,122.89,0,112.55,0,0,128.78,106.46,0,104.26,113.74,117.24,0
2010-03-02,120.96,134.02,0,0,103.61,0,115.9,113.83,120.2,195.16,194.87,195.19,0,0,123.4,0,112.75,0,0,128.78,107.52,0,104.52,114.07,119.18,0
2010-03-03,120.96,134.69,0,0,104.02,0,115.9,114.27,120.75,195.16,194.87,195.57,0,0,123.83,0,112.99,0,0,131.08,107.15,0,105.38,114.38,119.93,0
2010-03-04,120.96,135.24,0,0,104.02,0,115.37,114.46,121.36,195.98,196.1,195.9,0,0,122.27,0,113.25,0,0,131.08,108.07,0,104.77,114.61,120.2,0
2010-03-05,120.96,135.93,0,0,104.02,0,115.63,116.02,121.79,196.33,196.31,196.32,0,0,124.5,0,113.45,0,0,131.08,108.4,0,106.11,114.83,120.53,0
2010-03-09,120.96,137.5,0,0,104.96,0,117.06,116.02,121.79,197.86,197.83,196.32,0,0,125.51,0,114.31,0,0,131.08,109.21,0,107.2,115.81,120.53,0
2010-03-10,86,138.13,0,0,103.87,0,116.71,116.02,123.77,198.21,198.21,198.16,0,0,126.52,0,114.6,0,0,131.08,109.75,0,107.53,116.12,122.04,0
2010-03-11,90.76,138.74,0,0,104.86,0,117.33,116.61,124.35,198.54,198.54,198.54,0,0,126.52,0,114.78,0,0,131.08,110.22,0,107.88,116.28,122.31,0
2010-03-12,93.6,139.12,0,0,104.98,0,117.84,117.65,124.35,198.99,199.02,198.96,0,0,126.52,0,115.05,0,0,131.08,110.64,0,108.14,116.58,122.57,0
2010-03-15,96.53,140.22,0,0,105.61,0,118.1,118.51,124.35,200.06,200.05,200.01,0,0,127.15,0,115.67,0,0,131.08,111.3,0,108.92,117.34,122.57,0
2010-03-16,96.62,140.57,0,0,105.96,0,118.92,118.66,124.35,200.42,200.48,200.37,0,0,127.15,0,115.89,0,0,131.08,111.58,0,109.28,117.67,122.57,0
2010-03-17,97.02,140.99,0,0,106.07,0,119.08,118.48,124.35,200.75,200.48,200.74,0,0,128.07,0,116.23,0,0,131.08,111.81,0,109.47,117.88,122.57,0
2010-03-18,97.44,141.39,0,0,106.03,0,119.51,119.37,124.35,201.09,201.12,201.1,0,0,128.1,0,116.54,0,0,131.08,112,0,109.7,118.23,124.08,0
2010-03-19,98.27,141.69,0,0,106.24,0,120.26,119.3,127.87,201.4,201.4,201.42,0,0,128.62,0,116.84,0,0,131.08,112.11,0,110.02,118.62,124.51,0
2010-03-21,98.27,141.69,0,0,106.24,0,120.26,119.3,127.87,201.4,201.4,201.42,0,0,128.62,0,116.84,0,0,131.08,112.11,0,110.02,118.62,124.51,0
2010-03-22,99.15,142.67,0,0,106.24,0,119.78,120.57,129.11,202.45,201.4,202.44,0,0,129.15,0,117.43,0,0,131.08,112.67,0,110.02,119.5,125.19,0
2010-03-23,99.61,142.94,0,0,106.67,0,120.1,120.88,129.61,202.83,202.77,202.8,0,0,129.17,0,117.57,0,0,131.08,112.79,0,110.95,119.81,125.4,0
2010-03-24,100.13,143.36,0,0,106.67,0,119.42,121.14,129.61,203.17,203.11,203.08,0,0,129.77,0,117.86,0,0,131.08,112.44,0,111.28,119.49,125.4,0
2010-03-25,100.23,143.72,0,0,106.48,0,120.4,121.28,129.61,203.32,203.51,203.44,0,0,130.08,0,118.07,0,0,131.08,113.03,0,111.46,119.73,126.02,0
2010-03-26,101.17,144.18,0,0,106.99,0,119.73,121.44,129.61,203.32,203.51,203.83,0,0,130.31,0,118.28,0,0,131.08,113.13,0,111.58,120.04,126.33,0
2010-03-29,102.67,145.18,0,0,108.39,0,120.55,123.98,129.61,204.92,204.84,204.99,0,0,130.31,0,118.88,0,0,140.25,114,0,112.41,120.65,124.63,0
2010-03-30,104.17,145.57,0,0,107.32,0,120.78,122.27,129.61,205.4,205.32,205.32,0,0,131.39,0,119.09,0,0,140.62,113.95,0,112.72,121.07,127.32,0
2010-03-31,105.21,145.84,0,0,107.32,0,121.7,122.6,132.34,205.5,205.78,205.72,0,0,131.8,0,119.27,0,0,138.28,114.17,0,112.96,121.22,127.73,0
2010-04-01,105.83,146.27,0,0,107.73,0,121.88,123.17,132.02,205.94,205.95,205.98,0,0,131.99,0,119.49,0,0,138.28,114.4,0,113.3,121.47,127.89,0
2010-04-02,106.34,146.79,0,0,107.74,0,121.88,123.51,130.42,206.35,206.29,206.28,0,0,132.39,0,119.83,0,0,138.28,114.81,0,113.62,121.83,128.12,0
2010-04-05,107.77,147.73,0,0,55.09,0,121.88,124.52,133.98,207.34,207.33,207.43,0,0,132.82,0,120.48,0,0,138.28,115.32,0,115.32,122.15,128.91,0
2010-04-06,108.31,148.26,0,0,108.19,0,122.91,124.23,133.98,207.65,207.33,207.43,0,0,133.08,0,120.67,0,0,138.28,115.2,0,114.64,122.62,129.12,0
2010-04-07,108.43,148.59,0,0,108.19,0,123.1,124.52,133.98,208.07,207.33,208.11,0,0,133.68,0,120.85,0,0,138.28,115.82,0,114.64,122.9,129.46,0
2010-04-08,109.2,148.9,0,0,108.49,0,123.31,124.63,133.98,208.5,208.44,208.37,0,0,133.93,0,121.06,0,0,138.28,115.9,0,115.19,123.16,129.46,0
2010-04-09,109.79,149.27,0,0,108.49,0,123.94,123.89,135.35,208.78,208.44,208.37,0,0,134.43,0,121.09,0,0,138.28,116.55,0,114.83,123.49,129.92,0
2010-04-12,110.94,150.35,0,0,108.49,0,124.52,125.54,135.35,209.9,209.82,209.89,0,0,134.43,0,121.91,0,0,138.28,117.14,0,116.46,124.16,130.82,0
2010-04-13,110.95,150.78,0,0,109.92,0,124.52,125.74,136.81,210.22,210.26,210.15,0,0,135.33,0,122.1,0,0,138.28,116.72,0,116.46,124,131.06,0
2010-04-14,111.25,151.08,0,0,109.92,0,124.82,125.94,137.18,210.51,210.51,210.56,0,0,135.53,0,122.28,0,0,145.16,117.69,0,116.8,124.41,131.3,0
2010-04-15,111.48,151.44,0,0,109.64,0,125.01,126.08,137.54,210.9,211.08,210.98,0,0,135.79,0,122.42,0,0,145.16,117,0,117.12,124.54,131.63,0
2010-04-16,112.58,151.73,0,0,109.7,0,124.31,126.34,137.54,210.9,211.23,211.16,0,0,135.79,0,122.7,0,0,145.16,117.62,0,117.28,124.99,131.99,0
2010-04-19,113.06,152.7,0,0,109.7,0,125.59,126.34,138.85,212.36,212.41,211.16,0,0,135.79,0,123.27,0,0,145.16,118.46,0,118.08,124.99,132.77,0
2010-04-20,114.61,153.04,0,0,109.7,0,126.22,125.88,138.97,212.68,212.68,212.68,0,0,136.86,0,123.51,0,0,145.16,118.46,0,118.43,125.73,132.79,0
2010-04-21,114.98,153.48,0,0,109.46,0,126.12,126.17,138.97,213.06,213.05,213,0,0,137.24,0,123.72,0,0,145.16,118.74,0,118.59,125.93,133.23,0
2010-04-22,115.15,153.65,0,0,109.46,0,126.36,126.47,138.97,213.37,213.37,213.52,0,0,137.07,0,123.89,0,0,145.16,118.98,0,118.21,126.22,133.55,0
2010-04-23,113.32,153.83,0,0,109.46,0,126.96,127.79,138.97,213.88,213.72,213.84,0,0,137.62,0,124.1,0,0,154.93,119.14,0,118.26,126.22,133.55,0
2010-04-26,116.68,154.78,0,0,109.46,0,127.2,127.78,138.97,214.78,214.9,214.78,0,0,138.42,0,124.7,0,0,148.51,119.8,0,118.26,126.22,134.35,0
2010-04-27,117.46,154.76,0,0,110.72,0,126.85,128.98,140.78,215.24,215.12,214.78,0,0,138.39,0,125.02,0,0,148.51,120.17,0,120.19,126.3,134.69,0
2010-04-28,117.99,154.78,0,0,110.72,0,126.54,127.23,140.78,215.64,215.12,215.59,0,0,137.75,0,125.17,0,0,148.51,120.27,0,119.5,121.87,134.92,0
2010-04-29,116.1,155.6,0,0,110.72,0,127.28,127.23,142.16,215.64,216.06,216.06,0,0,137.71,0,125.37,0,0,150.51,120.41,0,120.53,127.53,135.12,0
2010-04-30,119.51,156.4,0,0,110.72,0,127.23,129.53,141.93,215.64,216.07,216.03,0,0,139.82,0,125.6,0,0,150.96,120.87,0,120.8,127.85,135.35,0
2010-05-04,121.11,157.91,0,0,110.72,0,127.91,129.53,142.59,215.64,216.07,216.03,0,0,139.94,0,126.56,0,0,152.39,121.74,0,122.39,127.74,136.43,0
2010-05-05,121.15,157.95,0,0,111.27,0,128.68,127.68,142.59,217.63,217.69,217.69,0,0,139.71,0,126.72,0,0,152.39,121.77,0,122.09,127.74,136.6,0
2010-05-06,121.65,157.78,0,0,110.98,0,128.84,127.68,142.59,218.25,218.2,218.2,0,0,139.71,0,126.93,0,0,152.39,122.06,0,122.28,127.74,137.11,0
2010-05-07,120.94,158.13,0,0,110.98,0,128.05,127.68,142.69,218.57,218.57,218.57,0,0,139.71,0,127.09,0,0,152.39,122.2,0,122.68,127.74,135.96,0
2010-05-11,122.62,159.48,0,0,110.98,0,129.06,127.68,142.69,218.57,220.47,220.47,0,0,139.71,0,127.93,0,0,152.39,123.13,0,123.18,129.75,138,0
2010-05-12,123.81,160.13,0,0,112.17,0,129.06,127.68,145.48,218.57,220.47,220.42,0,0,141.77,0,128.08,0,0,155.14,123.31,0,124.26,130.07,138.59,0
2010-05-13,124.24,160.85,0,0,112.17,0,129.89,127.68,145.48,220.66,220.66,220.42,0,0,142.43,0,128.36,0,0,155.14,123.72,0,124.61,130.34,138.59,0
2010-05-14,125.26,160.89,0,0,112.39,0,130.28,130.49,146.97,220.86,220.86,221.06,0,0,142.59,0,128.57,0,0,155.7,123.54,0,125,130.87,139.07,0
2010-05-17,125.77,161.54,0,0,112.58,0,130.97,132.52,146.35,222.13,222.15,222.26,0,0,143.3,0,129.18,0,0,156.77,124.44,0,125.72,130.63,139.74,0
2010-05-18,126.98,162.28,0,0,112.82,0,131.18,131.3,147.86,222.68,222.52,222.68,0,0,142.65,0,129.41,0,0,157.12,124.89,0,125.76,131.1,140.07,0
2010-05-19,125.63,162.51,0,0,112.93,0,131.42,131.5,148.03,222.87,222.89,223,0,0,143.97,0,129.63,0,0,157.48,124.15,0,126.2,131.57,140.33,0
2010-05-20,126.52,162.98,0,0,113.22,0,131.88,129.24,148.44,223.24,223.26,223.23,0,0,144.43,0,129.85,0,0,157.83,125.2,0,126.07,132.69,140.67,0
2010-05-21,126.42,162.41,0,0,113.17,0,132.01,130.1,148.81,223.61,223.64,223.64,0,0,144.91,0,130.06,0,0,158.19,125.11,0,126.49,132.56,140.85,0
2010-05-24,127.83,163.78,0,0,113.49,0,132.09,133.4,149.91,224.72,224.63,224.52,0,0,145.12,0,130.68,0,0,160.41,126.13,0,127.27,133.08,141.63,0
2010-05-25,128.25,163.76,0,0,113.53,0,132.69,128.71,150.27,224.98,224.97,224.89,0,0,145.74,0,130.89,0,0,159.62,126.28,0,127.53,132.67,141.89,0
2010-05-26,128.76,164.52,0,0,113.66,0,132.77,130.56,150.64,225.29,225.4,225.24,0,0,145.84,0,131.05,0,0,159.97,126.55,0,127.43,133.41,142.15,0
2010-05-27,129.77,165.14,0,0,113.21,0,132.98,131.12,151.5,225.71,225.77,225.68,0,0,145.96,0,131.26,0,0,160.33,126.82,0,128,133.9,142.4,0
2010-05-28,129.65,165.65,0,0,113.93,0,133.18,132.73,151.94,226.05,226.05,225.99,0,0,146.27,0,131.47,0,0,161.83,127.03,0,128.27,134.55,142.67,0
2010-05-31,132.86,166.78,0,0,114.26,0,134.15,132.9,152.49,227.07,227.09,227.09,0,0,147.02,0,132.08,0,0,161.75,127.64,0,128.97,134.73,143.16,0
2010-06-01,132.75,167.2,0,0,114.4,0,134.3,133.18,153.12,227.22,227.59,227.47,0,0,147.5,0,132.28,0,0,162.11,127.85,0,129.2,135.46,143.54,0
2010-06-02,133.07,167.68,0,0,114.48,0,134.3,132.83,153.4,227.9,227.96,227.84,0,0,147.69,0,132.34,0,0,167.61,128.07,0,129.54,135.51,143.83,0
2010-06-03,133.51,168.17,0,0,114.49,0,134.7,135.42,154.46,228.1,227.98,228.01,0,0,148.63,0,132.56,0,0,162.82,128.27,0,129.79,135.41,144.09,0
2010-06-04,134.01,168.31,0,0,114.77,0,134.84,135.62,154.23,228.44,228.44,228.44,0,0,149.08,0,132.84,0,0,163.18,128.48,0,130.15,135.98,144.3,0
2010-06-05,134.01,168.31,0,0,114.77,0,134.84,135.62,154.23,228.44,228.44,228.44,0,0,149.08,0,132.84,0,0,163.18,128.48,0,130.15,135.98,144.3,0
2010-06-07,135.49,169.47,0,0,115.03,0,135.43,136.23,155.33,229.43,229.57,229.56,0,0,149.37,0,133.57,0,0,164.25,129.09,0,131.31,136.29,145.08,0
2010-06-08,136.11,169.93,0,0,115.2,0,135.62,136.43,155.69,229.8,229.8,229.8,0,0,149.69,0,133.83,0,0,164.6,129.31,0,131.33,135.63,145.39,0
2010-06-09,93.7,170.48,0,0,115.27,0,135.82,136.64,156.61,230.12,230.13,230.15,0,0,150.01,0,133.96,0,0,164.96,129.34,0,131.59,137.02,145.62,0
2010-06-10,95.89,170.72,0,0,115.41,0,136.02,137.49,157.03,230.51,230.51,230.52,0,0,150.34,0,134.2,0,0,165.31,129.77,0,131.86,137.24,145.88,0
2010-06-11,96.77,171.29,0,0,115.52,0,100.97,100.03,157.4,230.9,230.88,230.91,0,0,150.6,0,134.31,0,0,165.67,129.99,0,132.37,137.71,146.14,0
2010-06-15,98.52,172.54,0,0,115.71,0,102.3,100.03,158.86,232.27,232.19,232.22,0,0,151.66,0,135.22,0,0,102.27,130.81,0,133.44,139.42,147.18,0
2010-06-16,98.73,173.03,0,0,115.81,0,102.69,102.02,159.15,232.75,233.08,232.72,0,0,151.76,0,135.41,0,0,102.63,129.52,0,133.72,139.25,0,0
2010-06-17,99.39,173.36,0,0,115.94,0,103.07,100.68,160.08,233.12,233.09,233.09,0,0,104.27,0,135.56,0,0,102.99,131.28,0,133.85,139.05,0,0
2010-06-18,99.89,173.84,0,0,116.12,0,103.82,101.23,159.55,233.49,233.46,233.46,0,0,104.27,0,135.86,0,0,103.34,131.48,0,134.36,139.93,0,0
2010-06-21,101.74,175.43,0,0,116.26,0,103.86,102.56,161.5,234.6,234.57,234.57,0,0,105.43,0,136.34,0,0,104.41,132.11,0,135.15,141.77,0,0
2010-06-22,102.23,175.84,0,0,116.45,0,104.05,102.43,161.08,0,0,0,0,0,105.74,0,136.58,0,0,104.77,132.3,0,135.51,140.97,0,0
2010-06-23,102.96,176.2,0,0,116.56,0,104.25,102.84,161.74,0,0,0,0,0,106.04,0,136.81,0,0,105.12,132.62,0,135.98,141.5,0,100.86
2010-06-24,102.84,176.56,0,0,116.67,0,104.44,102.84,161.74,0,0,0,0,0,106.27,0,136.61,0,0,105.48,132.8,0,136.18,139.27,0,100.91
2010-06-25,103.74,176.92,0,0,116.82,0,104.64,102.91,162.72,0,0,0,0,0,106.51,0,137.22,0,0,105.84,133.05,0,136.49,141.83,0,101.07
2010-06-28,103.54,178,0,0,117.13,0,105.22,103.85,163.82,0,0,0,0,0,107.19,0,137.85,0,0,106.9,133.54,0,137.29,142.5,0,101.73
2010-06-29,105.98,177.93,0,0,117.34,0,105.7,104.31,164.16,0,0,0,0,0,107.36,0,138.06,0,0,107.26,133.75,0,137.66,142.72,0,101.7
2010-06-30,106.3,112.92,0,0,117.46,0,105.89,104.05,164.33,0,0,0,0,0,107.72,0,138.28,0,0,108.78,133.96,0,137.92,141.95,0,101.9
2010-07-01,106.71,113.28,0,0,117.57,0,106.32,104.41,164.2,0,0,0,0,0,108.04,0,138.49,0,0,109.12,134.17,0,138.01,99.79,0,102.17
2010-07-02,107.12,113.65,0,0,117.68,0,106.29,104.45,165.37,0,0,0,0,0,108.25,0,138.7,0,0,109.2,134.38,0,138.42,103.39,0,102.35
2010-07-05,108.64,114.87,0,0,117.85,0,106.87,105.08,166.3,0,0,0,0,0,109.05,0,0,0,0,110.27,135.02,0,139.25,100.61,0,103
2010-07-06,108.68,115.21,0,0,117.97,0,106.06,105.42,166.95,0,0,0,0,0,109.2,0,0,0,0,110.62,135.18,0,139.47,103.53,0,103.18
2010-07-07,108.78,115.47,0,0,118.11,0,106.18,105.62,167.3,0,0,0,0,0,109.83,0,0,0,0,109.26,135.39,0,139.86,103.3,0,103.48
2010-07-08,109,115.83,0,0,118.17,0,107.38,105.68,167.64,0,0,0,0,0,110.05,0,0,0,0,111.46,135.67,0,140.13,103.88,0,103.78
2010-07-09,110.21,116.13,0,0,118.28,0,107.57,105.98,168.08,0,0,0,0,0,110.31,0,0,0,0,111.81,135.91,0,140.31,103.72,0,104.01
2010-07-12,110.93,117.19,0,0,118.6,0,108.49,106.58,169.18,0,0,0,0,0,111.11,0,0,0,0,112.88,136.53,0,141.19,103.76,0,104.8
2010-07-13,112.16,117.53,0,0,118.71,0,101.42,106.78,169.59,0,0,0,0,0,111.28,0,0,0,0,113.24,136.71,0,141.47,105.13,0,104.93
2010-07-14,112.75,117.92,0,0,118.82,0,108.51,106.98,168.96,0,0,0,0,0,111.55,0,0,0,0,113.59,136.91,0,141.49,105.18,0,105.38
2010-07-15,113.25,118.23,0,0,118.92,0,109,107.1,170.26,0,0,0,0,0,111.92,0,0,0,0,113.95,137.18,0,142.01,105.44,0,105.46
2010-07-16,113.68,118.62,0,0,119.03,0,109.23,107.38,170.59,0,0,0,0,0,112.14,0,0,0,0,114.31,137.4,0,142.21,105.56,0,105.78
2010-07-19,115.21,119.66,0,0,119.35,0,108.59,107.99,171.09,0,0,0,0,0,112.9,0,0,0,0,118.55,138.03,0,142.88,106.35,0,106.4
2010-07-20,115.72,119.95,0,0,119.46,0,108.03,108.21,172.1,0,0,0,0,0,113.2,0,0,0,0,117.25,138.24,0,142.99,106.57,0,106.7
2010-07-21,118,120.32,0,0,0,0,109.68,108.4,172.52,0,0,0,0,0,113.46,0,0,0,0,117.61,138.43,0,143.42,106.76,0,106.69
2010-07-22,120.29,120.73,0,0,0,0,110.17,108.61,172.98,0,0,0,0,0,113.67,0,0,0,0,117.96,100.54,0,143.64,106.98,0,106.97
2010-07-23,120.3,121.19,0,0,0,0,110.16,109.17,172.82,0,0,0,0,0,111.72,0,0,0,0,118.32,100.9,0,143.96,107.19,0,107.18
2010-07-26,121.63,122.45,0,0,0,0,110.79,109.43,173.92,0,0,0,0,0,114.83,0,0,0,0,119.39,101.95,0,144.73,107.86,0,107.89
2010-07-27,122.14,122.74,0,0,0,0,110.83,110.53,174.29,0,0,0,0,0,115.08,0,0,0,0,119.74,102.18,0,145.03,108.11,0,107.99
2010-07-28,122.65,123.08,0,0,0,0,111.14,110.52,174.65,0,0,0,0,0,115.16,0,0,0,0,118.74,102.61,0,145.49,108.33,0,108.2
2010-07-29,122.75,123.36,0,0,0,0,111.32,110.73,175.02,0,0,0,0,0,115.74,0,0,0,0,120.46,102.86,0,145.62,108.29,0,108.53
2010-07-30,123.55,123.77,0,0,0,0,111.52,109.66,175.38,0,0,0,0,0,116,0,0,0,0,120.81,103.23,0,146.03,108.47,0,108.51
2010-08-02,124.27,124.8,0,0,0,0,112.1,111.75,176.48,0,0,0,0,0,116.8,0,0,0,0,121.88,104.24,0,146.74,109.3,0,109.18
2010-08-03,124.92,125.22,0,0,0,0,111.68,111.48,177.63,0,0,0,0,0,117.07,0,0,0,0,119.88,104.3,0,147.03,109.36,0,109.53
2010-08-04,125.09,125.57,0,0,0,0,111.11,112.1,177.54,0,0,0,0,0,117.4,0,0,0,0,124.23,104.9,0,147.38,109.77,0,109.79
2010-08-05,125.86,125.97,0,0,0,0,112.82,112.3,177.91,0,0,0,0,0,117.76,0,0,0,0,124.59,105.27,0,147.69,109.86,0,110.04
2010-08-06,126.9,126.37,0,0,0,0,112.84,112.51,178.27,0,0,0,0,0,118.1,0,0,0,0,124.94,105.61,0,147.92,110.16,0,110.25
2010-08-09,128.89,127.43,0,0,0,0,113.42,113.11,180.07,0,0,0,0,0,118.75,0,0,0,0,126.01,106.66,0,148.68,110.93,0,110.86
2010-08-10,129.72,127.88,0,0,0,0,113.46,112.87,112.77,0,0,0,0,0,119.11,0,0,0,0,126.37,107.01,0,148.95,111.26,0,110.78
2010-08-11,131.35,128.17,0,0,0,0,112.98,112.92,114.21,0,0,0,0,0,119.28,0,0,0,0,126.73,107.4,0,149.22,111.53,0,111.02
2010-08-12,132.29,128.54,0,0,0,0,113.87,113.28,113.65,0,0,0,0,0,119.4,0,0,0,0,127.08,107.68,0,149.49,111.45,0,111.53
2010-08-13,133.47,128.8,0,0,0,0,113.45,113.48,114.06,0,0,0,0,0,119.91,0,0,0,0,127.44,108.03,0,149.76,112.08,0,111.7
2010-08-15,133.47,128.8,0,0,0,0,113.45,113.48,114.06,0,0,0,0,0,119.91,0,0,0,0,127.44,108.03,0,149.76,112.08,0,111.7
2010-08-16,134.5,129.69,0,0,0,0,114.18,114.09,115.36,0,0,0,0,0,120.35,0,0,0,0,128.51,109.08,0,150.56,112.53,0,112.43
